Total Number of Records          17472.
             DATA SET: /home/las/datasets/godas/2022.nc
             X: 0.5 to 17472.5
 Column  1: DATETIME is Time String
 Column  2: TIME is Time Coordinates (days since 01-JAN-1901 00:00:00)   BAD FLAG : -1.E+34
 Column  3: LON is Longitude (degrees_east)   BAD FLAG : -1.E+34
 Column  4: LAT is Latitude (degrees_north)   BAD FLAG : -1.E+34
 Column  5: DEP is depth (meters)   BAD FLAG : -1.E+34
 Column  6: U is zonal current (m/sec)   BAD FLAG : -1.E+34
DATETIME,TIME,LON,LAT,DEP,U
"19-JUN-2022",44364.5,84,17.178,5,0.374142  
"19-JUN-2022",44364.5,81.5,17.5356,5,-1.E+34  
"19-JUN-2022",44364.5,82,17.5356,5,-1.E+34  
"19-JUN-2022",44364.5,82.5,17.5356,5,-1.E+34  
"19-JUN-2022",44364.5,83,17.5356,5,-1.E+34  
"19-JUN-2022",44364.5,83.5,17.5356,5,-1.E+34  
"19-JUN-2022",44364.5,84,17.5356,5,0.118822  
"19-JUN-2022",44364.5,81.5,17.9,5,-1.E+34  
"19-JUN-2022",44364.5,82,17.9,5,-1.E+34  
"19-JUN-2022",44364.5,82.5,17.9,5,-1.E+34  
"19-JUN-2022",44364.5,83,17.9,5,-1.E+34  
"19-JUN-2022",44364.5,83.5,17.9,5,-1.E+34  
"19-JUN-2022",44364.5,84,17.9,5,0.0276548  
"19-JUN-2022",44364.5,81.5,18.2715,5,-1.E+34  
"19-JUN-2022",44364.5,82,18.2715,5,-1.E+34  
"19-JUN-2022",44364.5,82.5,18.2715,5,-1.E+34  
"19-JUN-2022",44364.5,83,18.2715,5,-1.E+34  
"19-JUN-2022",44364.5,83.5,18.2715,5,-1.E+34  
"19-JUN-2022",44364.5,84,18.2715,5,-1.E+34  
"20-JUN-2022",44365.5,81.5,15.8162,5,0.142568  
"20-JUN-2022",44365.5,82,15.8162,5,-0.00885808  
"20-JUN-2022",44365.5,82.5,15.8162,5,-0.12937  
"20-JUN-2022",44365.5,83,15.8162,5,-0.127965  
"20-JUN-2022",44365.5,83.5,15.8162,5,-0.126809  
"20-JUN-2022",44365.5,84,15.8162,5,-0.0758734  
"20-JUN-2022",44365.5,81.5,16.1466,5,0.10106  
"20-JUN-2022",44365.5,82,16.1466,5,0.205719  
"20-JUN-2022",44365.5,82.5,16.1466,5,0.0862903  
"20-JUN-2022",44365.5,83,16.1466,5,-0.0586764  
"20-JUN-2022",44365.5,83.5,16.1466,5,-0.0517495  
"20-JUN-2022",44365.5,84,16.1466,5,-0.0530492  
"20-JUN-2022",44365.5,81.5,16.4836,5,-1.E+34  
"20-JUN-2022",44365.5,82,16.4836,5,-1.E+34  
"20-JUN-2022",44365.5,82.5,16.4836,5,0.281454  
"20-JUN-2022",44365.5,83,16.4836,5,0.215771  
"20-JUN-2022",44365.5,83.5,16.4836,5,0.0879721  
"20-JUN-2022",44365.5,84,16.4836,5,0.128949  
"20-JUN-2022",44365.5,81.5,16.8274,5,-1.E+34  
"20-JUN-2022",44365.5,82,16.8274,5,-1.E+34  
"20-JUN-2022",44365.5,82.5,16.8274,5,-1.E+34  
"20-JUN-2022",44365.5,83,16.8274,5,0.276369  
"20-JUN-2022",44365.5,83.5,16.8274,5,0.30712  
"20-JUN-2022",44365.5,84,16.8274,5,0.345425  
"20-JUN-2022",44365.5,81.5,17.178,5,-1.E+34  
"20-JUN-2022",44365.5,82,17.178,5,-1.E+34  
"20-JUN-2022",44365.5,82.5,17.178,5,-1.E+34  
"20-JUN-2022",44365.5,83,17.178,5,0.239012  
"20-JUN-2022",44365.5,83.5,17.178,5,0.45479  
"20-JUN-2022",44365.5,84,17.178,5,0.434446  
"20-JUN-2022",44365.5,81.5,17.5356,5,-1.E+34  
"20-JUN-2022",44365.5,82,17.5356,5,-1.E+34  
"20-JUN-2022",44365.5,82.5,17.5356,5,-1.E+34  
"20-JUN-2022",44365.5,83,17.5356,5,-1.E+34  
"20-JUN-2022",44365.5,83.5,17.5356,5,-1.E+34  
"20-JUN-2022",44365.5,84,17.5356,5,0.175893  
"20-JUN-2022",44365.5,81.5,17.9,5,-1.E+34  
"20-JUN-2022",44365.5,82,17.9,5,-1.E+34  
"20-JUN-2022",44365.5,82.5,17.9,5,-1.E+34  
"20-JUN-2022",44365.5,83,17.9,5,-1.E+34  
"20-JUN-2022",44365.5,83.5,17.9,5,-1.E+34  
"20-JUN-2022",44365.5,84,17.9,5,0.0466438  
"20-JUN-2022",44365.5,81.5,18.2715,5,-1.E+34  
"20-JUN-2022",44365.5,82,18.2715,5,-1.E+34  
"20-JUN-2022",44365.5,82.5,18.2715,5,-1.E+34  
"20-JUN-2022",44365.5,83,18.2715,5,-1.E+34  
"20-JUN-2022",44365.5,83.5,18.2715,5,-1.E+34  
"20-JUN-2022",44365.5,84,18.2715,5,-1.E+34  
"21-JUN-2022",44366.5,81.5,15.8162,5,0.139084  
"21-JUN-2022",44366.5,82,15.8162,5,0.0134427  
"21-JUN-2022",44366.5,82.5,15.8162,5,-0.127077  
"21-JUN-2022",44366.5,83,15.8162,5,-0.202425  
"21-JUN-2022",44366.5,83.5,15.8162,5,-0.193817  
"21-JUN-2022",44366.5,84,15.8162,5,-0.170303  
"21-JUN-2022",44366.5,81.5,16.1466,5,0.085711  
"21-JUN-2022",44366.5,82,16.1466,5,0.190519  
"21-JUN-2022",44366.5,82.5,16.1466,5,0.0683352  
"21-JUN-2022",44366.5,83,16.1466,5,-0.10388  
"21-JUN-2022",44366.5,83.5,16.1466,5,-0.153709  
"21-JUN-2022",44366.5,84,16.1466,5,-0.130372  
"21-JUN-2022",44366.5,81.5,16.4836,5,-1.E+34  
"21-JUN-2022",44366.5,82,16.4836,5,-1.E+34  
"21-JUN-2022",44366.5,82.5,16.4836,5,0.17441  
"21-JUN-2022",44366.5,83,16.4836,5,0.142027  
"21-JUN-2022",44366.5,83.5,16.4836,5,-0.00869744  
"21-JUN-2022",44366.5,84,16.4836,5,0.0305  
"21-JUN-2022",44366.5,81.5,16.8274,5,-1.E+34  
"21-JUN-2022",44366.5,82,16.8274,5,-1.E+34  
"21-JUN-2022",44366.5,82.5,16.8274,5,-1.E+34  
"21-JUN-2022",44366.5,83,16.8274,5,0.169694  
"21-JUN-2022",44366.5,83.5,16.8274,5,0.194654  
"21-JUN-2022",44366.5,84,16.8274,5,0.234745  
"21-JUN-2022",44366.5,81.5,17.178,5,-1.E+34  
"21-JUN-2022",44366.5,82,17.178,5,-1.E+34  
"21-JUN-2022",44366.5,82.5,17.178,5,-1.E+34  
"21-JUN-2022",44366.5,83,17.178,5,0.108322  
"21-JUN-2022",44366.5,83.5,17.178,5,0.326598  
"21-JUN-2022",44366.5,84,17.178,5,0.309852  
"21-JUN-2022",44366.5,81.5,17.5356,5,-1.E+34  
"21-JUN-2022",44366.5,82,17.5356,5,-1.E+34  
"21-JUN-2022",44366.5,82.5,17.5356,5,-1.E+34  
"21-JUN-2022",44366.5,83,17.5356,5,-1.E+34  
"21-JUN-2022",44366.5,83.5,17.5356,5,-1.E+34  
"21-JUN-2022",44366.5,84,17.5356,5,0.0750949  
"21-JUN-2022",44366.5,81.5,17.9,5,-1.E+34  
"21-JUN-2022",44366.5,82,17.9,5,-1.E+34  
"21-JUN-2022",44366.5,82.5,17.9,5,-1.E+34  
"21-JUN-2022",44366.5,83,17.9,5,-1.E+34  
"21-JUN-2022",44366.5,83.5,17.9,5,-1.E+34  
"21-JUN-2022",44366.5,84,17.9,5,0.00512454  
"21-JUN-2022",44366.5,81.5,18.2715,5,-1.E+34  
"21-JUN-2022",44366.5,82,18.2715,5,-1.E+34  
"21-JUN-2022",44366.5,82.5,18.2715,5,-1.E+34  
"21-JUN-2022",44366.5,83,18.2715,5,-1.E+34  
"21-JUN-2022",44366.5,83.5,18.2715,5,-1.E+34  
"21-JUN-2022",44366.5,84,18.2715,5,-1.E+34  
"22-JUN-2022",44367.5,81.5,15.8162,5,0.0953554  
"22-JUN-2022",44367.5,82,15.8162,5,-0.0442913  
"22-JUN-2022",44367.5,82.5,15.8162,5,-0.169415  
"22-JUN-2022",44367.5,83,15.8162,5,-0.196546  
"22-JUN-2022",44367.5,83.5,15.8162,5,-0.202157  
"22-JUN-2022",44367.5,84,15.8162,5,-0.158044  
"22-JUN-2022",44367.5,81.5,16.1466,5,0.0711105  
"22-JUN-2022",44367.5,82,16.1466,5,0.180036  
"22-JUN-2022",44367.5,82.5,16.1466,5,0.0450777  
"22-JUN-2022",44367.5,83,16.1466,5,-0.103226  
"22-JUN-2022",44367.5,83.5,16.1466,5,-0.11209  
"22-JUN-2022",44367.5,84,16.1466,5,-0.102995  
"22-JUN-2022",44367.5,81.5,16.4836,5,-1.E+34  
"22-JUN-2022",44367.5,82,16.4836,5,-1.E+34  
"22-JUN-2022",44367.5,82.5,16.4836,5,0.211123  
"22-JUN-2022",44367.5,83,16.4836,5,0.143266  
"22-JUN-2022",44367.5,83.5,16.4836,5,0.0603391  
"22-JUN-2022",44367.5,84,16.4836,5,0.0835724  
"22-JUN-2022",44367.5,81.5,16.8274,5,-1.E+34  
"22-JUN-2022",44367.5,82,16.8274,5,-1.E+34  
"22-JUN-2022",44367.5,82.5,16.8274,5,-1.E+34  
"22-JUN-2022",44367.5,83,16.8274,5,0.215195  
"22-JUN-2022",44367.5,83.5,16.8274,5,0.256799  
"22-JUN-2022",44367.5,84,16.8274,5,0.282818  
"22-JUN-2022",44367.5,81.5,17.178,5,-1.E+34  
"22-JUN-2022",44367.5,82,17.178,5,-1.E+34  
"22-JUN-2022",44367.5,82.5,17.178,5,-1.E+34  
"22-JUN-2022",44367.5,83,17.178,5,0.190678  
"22-JUN-2022",44367.5,83.5,17.178,5,0.355333  
"22-JUN-2022",44367.5,84,17.178,5,0.299615  
"22-JUN-2022",44367.5,81.5,17.5356,5,-1.E+34  
"22-JUN-2022",44367.5,82,17.5356,5,-1.E+34  
"22-JUN-2022",44367.5,82.5,17.5356,5,-1.E+34  
"22-JUN-2022",44367.5,83,17.5356,5,-1.E+34  
"22-JUN-2022",44367.5,83.5,17.5356,5,-1.E+34  
"22-JUN-2022",44367.5,84,17.5356,5,0.0498026  
"22-JUN-2022",44367.5,81.5,17.9,5,-1.E+34  
"22-JUN-2022",44367.5,82,17.9,5,-1.E+34  
"22-JUN-2022",44367.5,82.5,17.9,5,-1.E+34  
"22-JUN-2022",44367.5,83,17.9,5,-1.E+34  
"22-JUN-2022",44367.5,83.5,17.9,5,-1.E+34  
"22-JUN-2022",44367.5,84,17.9,5,0.00957196  
"22-JUN-2022",44367.5,81.5,18.2715,5,-1.E+34  
"22-JUN-2022",44367.5,82,18.2715,5,-1.E+34  
"22-JUN-2022",44367.5,82.5,18.2715,5,-1.E+34  
"22-JUN-2022",44367.5,83,18.2715,5,-1.E+34  
"22-JUN-2022",44367.5,83.5,18.2715,5,-1.E+34  
"22-JUN-2022",44367.5,84,18.2715,5,-1.E+34  
"23-JUN-2022",44368.5,81.5,15.8162,5,0.139499  
"23-JUN-2022",44368.5,82,15.8162,5,0.0304453  
"23-JUN-2022",44368.5,82.5,15.8162,5,-0.0979261  
"23-JUN-2022",44368.5,83,15.8162,5,-0.156663  
"23-JUN-2022",44368.5,83.5,15.8162,5,-0.150758  
"23-JUN-2022",44368.5,84,15.8162,5,-0.117  
"23-JUN-2022",44368.5,81.5,16.1466,5,0.0949702  
"23-JUN-2022",44368.5,82,16.1466,5,0.192384  
"23-JUN-2022",44368.5,82.5,16.1466,5,0.0974176  
"23-JUN-2022",44368.5,83,16.1466,5,-0.0738444  
"23-JUN-2022",44368.5,83.5,16.1466,5,-0.101864  
"23-JUN-2022",44368.5,84,16.1466,5,-0.0823719  
"23-JUN-2022",44368.5,81.5,16.4836,5,-1.E+34  
"23-JUN-2022",44368.5,82,16.4836,5,-1.E+34  
"23-JUN-2022",44368.5,82.5,16.4836,5,0.22046  
"23-JUN-2022",44368.5,83,16.4836,5,0.182633  
"23-JUN-2022",44368.5,83.5,16.4836,5,0.03571  
"23-JUN-2022",44368.5,84,16.4836,5,0.0941568  
"23-JUN-2022",44368.5,81.5,16.8274,5,-1.E+34  
"23-JUN-2022",44368.5,82,16.8274,5,-1.E+34  
"23-JUN-2022",44368.5,82.5,16.8274,5,-1.E+34  
"23-JUN-2022",44368.5,83,16.8274,5,0.209493  
"23-JUN-2022",44368.5,83.5,16.8274,5,0.231319  
"23-JUN-2022",44368.5,84,16.8274,5,0.285122  
"23-JUN-2022",44368.5,81.5,17.178,5,-1.E+34  
"23-JUN-2022",44368.5,82,17.178,5,-1.E+34  
"23-JUN-2022",44368.5,82.5,17.178,5,-1.E+34  
"23-JUN-2022",44368.5,83,17.178,5,0.173607  
"23-JUN-2022",44368.5,83.5,17.178,5,0.363687  
"23-JUN-2022",44368.5,84,17.178,5,0.32752  
"23-JUN-2022",44368.5,81.5,17.5356,5,-1.E+34  
"23-JUN-2022",44368.5,82,17.5356,5,-1.E+34  
"23-JUN-2022",44368.5,82.5,17.5356,5,-1.E+34  
"23-JUN-2022",44368.5,83,17.5356,5,-1.E+34  
"23-JUN-2022",44368.5,83.5,17.5356,5,-1.E+34  
"23-JUN-2022",44368.5,84,17.5356,5,0.114415  
"23-JUN-2022",44368.5,81.5,17.9,5,-1.E+34  
"23-JUN-2022",44368.5,82,17.9,5,-1.E+34  
"23-JUN-2022",44368.5,82.5,17.9,5,-1.E+34  
"23-JUN-2022",44368.5,83,17.9,5,-1.E+34  
"23-JUN-2022",44368.5,83.5,17.9,5,-1.E+34  
"23-JUN-2022",44368.5,84,17.9,5,0.0421175  
"23-JUN-2022",44368.5,81.5,18.2715,5,-1.E+34  
"23-JUN-2022",44368.5,82,18.2715,5,-1.E+34  
"23-JUN-2022",44368.5,82.5,18.2715,5,-1.E+34  
"23-JUN-2022",44368.5,83,18.2715,5,-1.E+34  
"23-JUN-2022",44368.5,83.5,18.2715,5,-1.E+34  
"23-JUN-2022",44368.5,84,18.2715,5,-1.E+34  
"24-JUN-2022",44369.5,81.5,15.8162,5,0.141088  
"24-JUN-2022",44369.5,82,15.8162,5,0.00614671  
"24-JUN-2022",44369.5,82.5,15.8162,5,-0.116033  
"24-JUN-2022",44369.5,83,15.8162,5,-0.141307  
"24-JUN-2022",44369.5,83.5,15.8162,5,-0.122731  
"24-JUN-2022",44369.5,84,15.8162,5,-0.075436  
"24-JUN-2022",44369.5,81.5,16.1466,5,0.0946934  
"24-JUN-2022",44369.5,82,16.1466,5,0.202129  
"24-JUN-2022",44369.5,82.5,16.1466,5,0.0861564  
"24-JUN-2022",44369.5,83,16.1466,5,-0.0508225  
"24-JUN-2022",44369.5,83.5,16.1466,5,-0.0612541  
"24-JUN-2022",44369.5,84,16.1466,5,-0.0280794  
"24-JUN-2022",44369.5,81.5,16.4836,5,-1.E+34  
"24-JUN-2022",44369.5,82,16.4836,5,-1.E+34  
"24-JUN-2022",44369.5,82.5,16.4836,5,0.198527  
"24-JUN-2022",44369.5,83,16.4836,5,0.193849  
"24-JUN-2022",44369.5,83.5,16.4836,5,0.0986954  
"24-JUN-2022",44369.5,84,16.4836,5,0.13865  
"24-JUN-2022",44369.5,81.5,16.8274,5,-1.E+34  
"24-JUN-2022",44369.5,82,16.8274,5,-1.E+34  
"24-JUN-2022",44369.5,82.5,16.8274,5,-1.E+34  
"24-JUN-2022",44369.5,83,16.8274,5,0.192685  
"24-JUN-2022",44369.5,83.5,16.8274,5,0.25824  
"24-JUN-2022",44369.5,84,16.8274,5,0.301716  
"24-JUN-2022",44369.5,81.5,17.178,5,-1.E+34  
"24-JUN-2022",44369.5,82,17.178,5,-1.E+34  
"24-JUN-2022",44369.5,82.5,17.178,5,-1.E+34  
"24-JUN-2022",44369.5,83,17.178,5,0.126315  
"24-JUN-2022",44369.5,83.5,17.178,5,0.304619  
"24-JUN-2022",44369.5,84,17.178,5,0.273313  
"24-JUN-2022",44369.5,81.5,17.5356,5,-1.E+34  
"24-JUN-2022",44369.5,82,17.5356,5,-1.E+34  
"24-JUN-2022",44369.5,82.5,17.5356,5,-1.E+34  
"24-JUN-2022",44369.5,83,17.5356,5,-1.E+34  
"24-JUN-2022",44369.5,83.5,17.5356,5,-1.E+34  
"24-JUN-2022",44369.5,84,17.5356,5,0.0606851  
"24-JUN-2022",44369.5,81.5,17.9,5,-1.E+34  
"24-JUN-2022",44369.5,82,17.9,5,-1.E+34  
"24-JUN-2022",44369.5,82.5,17.9,5,-1.E+34  
"24-JUN-2022",44369.5,83,17.9,5,-1.E+34  
"24-JUN-2022",44369.5,83.5,17.9,5,-1.E+34  
"24-JUN-2022",44369.5,84,17.9,5,0.0157108  
"24-JUN-2022",44369.5,81.5,18.2715,5,-1.E+34  
"24-JUN-2022",44369.5,82,18.2715,5,-1.E+34  
"24-JUN-2022",44369.5,82.5,18.2715,5,-1.E+34  
"24-JUN-2022",44369.5,83,18.2715,5,-1.E+34  
"24-JUN-2022",44369.5,83.5,18.2715,5,-1.E+34  
"24-JUN-2022",44369.5,84,18.2715,5,-1.E+34  
"25-JUN-2022",44370.5,81.5,15.8162,5,0.184361  
"25-JUN-2022",44370.5,82,15.8162,5,0.0509044  
"25-JUN-2022",44370.5,82.5,15.8162,5,-0.113546  
"25-JUN-2022",44370.5,83,15.8162,5,-0.179898  
"25-JUN-2022",44370.5,83.5,15.8162,5,-0.177156  
"25-JUN-2022",44370.5,84,15.8162,5,-0.155571  
"25-JUN-2022",44370.5,81.5,16.1466,5,0.091654  
"25-JUN-2022",44370.5,82,16.1466,5,0.241571  
"25-JUN-2022",44370.5,82.5,16.1466,5,0.0931669  
"25-JUN-2022",44370.5,83,16.1466,5,-0.079301  
"25-JUN-2022",44370.5,83.5,16.1466,5,-0.112475  
"25-JUN-2022",44370.5,84,16.1466,5,-0.105239  
"25-JUN-2022",44370.5,81.5,16.4836,5,-1.E+34  
"25-JUN-2022",44370.5,82,16.4836,5,-1.E+34  
"25-JUN-2022",44370.5,82.5,16.4836,5,0.226351  
"25-JUN-2022",44370.5,83,16.4836,5,0.171271  
"25-JUN-2022",44370.5,83.5,16.4836,5,0.0305252  
"25-JUN-2022",44370.5,84,16.4836,5,0.0700405  
"25-JUN-2022",44370.5,81.5,16.8274,5,-1.E+34  
"25-JUN-2022",44370.5,82,16.8274,5,-1.E+34  
"25-JUN-2022",44370.5,82.5,16.8274,5,-1.E+34  
"25-JUN-2022",44370.5,83,16.8274,5,0.198139  
"25-JUN-2022",44370.5,83.5,16.8274,5,0.207364  
"25-JUN-2022",44370.5,84,16.8274,5,0.239148  
"25-JUN-2022",44370.5,81.5,17.178,5,-1.E+34  
"25-JUN-2022",44370.5,82,17.178,5,-1.E+34  
"25-JUN-2022",44370.5,82.5,17.178,5,-1.E+34  
"25-JUN-2022",44370.5,83,17.178,5,0.176261  
"25-JUN-2022",44370.5,83.5,17.178,5,0.292993  
"25-JUN-2022",44370.5,84,17.178,5,0.217544  
"25-JUN-2022",44370.5,81.5,17.5356,5,-1.E+34  
"25-JUN-2022",44370.5,82,17.5356,5,-1.E+34  
"25-JUN-2022",44370.5,82.5,17.5356,5,-1.E+34  
"25-JUN-2022",44370.5,83,17.5356,5,-1.E+34  
"25-JUN-2022",44370.5,83.5,17.5356,5,-1.E+34  
"25-JUN-2022",44370.5,84,17.5356,5,0.0198447  
"25-JUN-2022",44370.5,81.5,17.9,5,-1.E+34  
"25-JUN-2022",44370.5,82,17.9,5,-1.E+34  
"25-JUN-2022",44370.5,82.5,17.9,5,-1.E+34  
"25-JUN-2022",44370.5,83,17.9,5,-1.E+34  
"25-JUN-2022",44370.5,83.5,17.9,5,-1.E+34  
"25-JUN-2022",44370.5,84,17.9,5,0.011932  
"25-JUN-2022",44370.5,81.5,18.2715,5,-1.E+34  
"25-JUN-2022",44370.5,82,18.2715,5,-1.E+34  
"25-JUN-2022",44370.5,82.5,18.2715,5,-1.E+34  
"25-JUN-2022",44370.5,83,18.2715,5,-1.E+34  
"25-JUN-2022",44370.5,83.5,18.2715,5,-1.E+34  
"25-JUN-2022",44370.5,84,18.2715,5,-1.E+34  
"26-JUN-2022",44371.5,81.5,15.8162,5,0.0450073  
"26-JUN-2022",44371.5,82,15.8162,5,-0.0690287  
"26-JUN-2022",44371.5,82.5,15.8162,5,-0.166051  
"26-JUN-2022",44371.5,83,15.8162,5,-0.184161  
"26-JUN-2022",44371.5,83.5,15.8162,5,-0.174011  
"26-JUN-2022",44371.5,84,15.8162,5,-0.130649  
"26-JUN-2022",44371.5,81.5,16.1466,5,0.0114687  
"26-JUN-2022",44371.5,82,16.1466,5,0.0890504  
"26-JUN-2022",44371.5,82.5,16.1466,5,0.0375417  
"26-JUN-2022",44371.5,83,16.1466,5,-0.0950762  
"26-JUN-2022",44371.5,83.5,16.1466,5,-0.103271  
"26-JUN-2022",44371.5,84,16.1466,5,-0.0867561  
"26-JUN-2022",44371.5,81.5,16.4836,5,-1.E+34  
"26-JUN-2022",44371.5,82,16.4836,5,-1.E+34  
"26-JUN-2022",44371.5,82.5,16.4836,5,0.171516  
"26-JUN-2022",44371.5,83,16.4836,5,0.144779  
"26-JUN-2022",44371.5,83.5,16.4836,5,0.0410735  
"26-JUN-2022",44371.5,84,16.4836,5,0.099353  
"26-JUN-2022",44371.5,81.5,16.8274,5,-1.E+34  
"26-JUN-2022",44371.5,82,16.8274,5,-1.E+34  
"26-JUN-2022",44371.5,82.5,16.8274,5,-1.E+34  
"26-JUN-2022",44371.5,83,16.8274,5,0.136467  
"26-JUN-2022",44371.5,83.5,16.8274,5,0.168021  
"26-JUN-2022",44371.5,84,16.8274,5,0.225888  
"26-JUN-2022",44371.5,81.5,17.178,5,-1.E+34  
"26-JUN-2022",44371.5,82,17.178,5,-1.E+34  
"26-JUN-2022",44371.5,82.5,17.178,5,-1.E+34  
"26-JUN-2022",44371.5,83,17.178,5,0.112693  
"26-JUN-2022",44371.5,83.5,17.178,5,0.2226  
"26-JUN-2022",44371.5,84,17.178,5,0.17082  
"26-JUN-2022",44371.5,81.5,17.5356,5,-1.E+34  
"26-JUN-2022",44371.5,82,17.5356,5,-1.E+34  
"26-JUN-2022",44371.5,82.5,17.5356,5,-1.E+34  
"26-JUN-2022",44371.5,83,17.5356,5,-1.E+34  
"26-JUN-2022",44371.5,83.5,17.5356,5,-1.E+34  
"26-JUN-2022",44371.5,84,17.5356,5,0.00753991  
"26-JUN-2022",44371.5,81.5,17.9,5,-1.E+34  
"26-JUN-2022",44371.5,82,17.9,5,-1.E+34  
"26-JUN-2022",44371.5,82.5,17.9,5,-1.E+34  
"26-JUN-2022",44371.5,83,17.9,5,-1.E+34  
"26-JUN-2022",44371.5,83.5,17.9,5,-1.E+34  
"26-JUN-2022",44371.5,84,17.9,5,-0.0546411  
"26-JUN-2022",44371.5,81.5,18.2715,5,-1.E+34  
"26-JUN-2022",44371.5,82,18.2715,5,-1.E+34  
"26-JUN-2022",44371.5,82.5,18.2715,5,-1.E+34  
"26-JUN-2022",44371.5,83,18.2715,5,-1.E+34  
"26-JUN-2022",44371.5,83.5,18.2715,5,-1.E+34  
"26-JUN-2022",44371.5,84,18.2715,5,-1.E+34  
"27-JUN-2022",44372.5,81.5,15.8162,5,0.103459  
"27-JUN-2022",44372.5,82,15.8162,5,0.00111264  
"27-JUN-2022",44372.5,82.5,15.8162,5,-0.123053  
"27-JUN-2022",44372.5,83,15.8162,5,-0.135424  
"27-JUN-2022",44372.5,83.5,15.8162,5,-0.100426  
"27-JUN-2022",44372.5,84,15.8162,5,-0.0806995  
"27-JUN-2022",44372.5,81.5,16.1466,5,0.0723313  
"27-JUN-2022",44372.5,82,16.1466,5,0.18968  
"27-JUN-2022",44372.5,82.5,16.1466,5,0.0666435  
"27-JUN-2022",44372.5,83,16.1466,5,-0.053661  
"27-JUN-2022",44372.5,83.5,16.1466,5,-0.0596499  
"27-JUN-2022",44372.5,84,16.1466,5,-0.0411781  
"27-JUN-2022",44372.5,81.5,16.4836,5,-1.E+34  
"27-JUN-2022",44372.5,82,16.4836,5,-1.E+34  
"27-JUN-2022",44372.5,82.5,16.4836,5,0.19034  
"27-JUN-2022",44372.5,83,16.4836,5,0.167877  
"27-JUN-2022",44372.5,83.5,16.4836,5,0.0687567  
"27-JUN-2022",44372.5,84,16.4836,5,0.115588  
"27-JUN-2022",44372.5,81.5,16.8274,5,-1.E+34  
"27-JUN-2022",44372.5,82,16.8274,5,-1.E+34  
"27-JUN-2022",44372.5,82.5,16.8274,5,-1.E+34  
"27-JUN-2022",44372.5,83,16.8274,5,0.195494  
"27-JUN-2022",44372.5,83.5,16.8274,5,0.220098  
"27-JUN-2022",44372.5,84,16.8274,5,0.245733  
"27-JUN-2022",44372.5,81.5,17.178,5,-1.E+34  
"27-JUN-2022",44372.5,82,17.178,5,-1.E+34  
"27-JUN-2022",44372.5,82.5,17.178,5,-1.E+34  
"27-JUN-2022",44372.5,83,17.178,5,0.209577  
"27-JUN-2022",44372.5,83.5,17.178,5,0.285397  
"27-JUN-2022",44372.5,84,17.178,5,0.175335  
"27-JUN-2022",44372.5,81.5,17.5356,5,-1.E+34  
"27-JUN-2022",44372.5,82,17.5356,5,-1.E+34  
"27-JUN-2022",44372.5,82.5,17.5356,5,-1.E+34  
"27-JUN-2022",44372.5,83,17.5356,5,-1.E+34  
"27-JUN-2022",44372.5,83.5,17.5356,5,-1.E+34  
"27-JUN-2022",44372.5,84,17.5356,5,0.0471277  
"27-JUN-2022",44372.5,81.5,17.9,5,-1.E+34  
"27-JUN-2022",44372.5,82,17.9,5,-1.E+34  
"27-JUN-2022",44372.5,82.5,17.9,5,-1.E+34  
"27-JUN-2022",44372.5,83,17.9,5,-1.E+34  
"27-JUN-2022",44372.5,83.5,17.9,5,-1.E+34  
"27-JUN-2022",44372.5,84,17.9,5,0.0039763  
"27-JUN-2022",44372.5,81.5,18.2715,5,-1.E+34  
"27-JUN-2022",44372.5,82,18.2715,5,-1.E+34  
"27-JUN-2022",44372.5,82.5,18.2715,5,-1.E+34  
"27-JUN-2022",44372.5,83,18.2715,5,-1.E+34  
"27-JUN-2022",44372.5,83.5,18.2715,5,-1.E+34  
"27-JUN-2022",44372.5,84,18.2715,5,-1.E+34  
"28-JUN-2022",44373.5,81.5,15.8162,5,0.130453  
"28-JUN-2022",44373.5,82,15.8162,5,-0.0208413  
"28-JUN-2022",44373.5,82.5,15.8162,5,-0.175103  
"28-JUN-2022",44373.5,83,15.8162,5,-0.221969  
"28-JUN-2022",44373.5,83.5,15.8162,5,-0.217482  
"28-JUN-2022",44373.5,84,15.8162,5,-0.162295  
"28-JUN-2022",44373.5,81.5,16.1466,5,0.0815746  
"28-JUN-2022",44373.5,82,16.1466,5,0.176151  
"28-JUN-2022",44373.5,82.5,16.1466,5,0.0462839  
"28-JUN-2022",44373.5,83,16.1466,5,-0.128643  
"28-JUN-2022",44373.5,83.5,16.1466,5,-0.14182  
"28-JUN-2022",44373.5,84,16.1466,5,-0.110806  
"28-JUN-2022",44373.5,81.5,16.4836,5,-1.E+34  
"28-JUN-2022",44373.5,82,16.4836,5,-1.E+34  
"28-JUN-2022",44373.5,82.5,16.4836,5,0.200396  
"28-JUN-2022",44373.5,83,16.4836,5,0.124735  
"28-JUN-2022",44373.5,83.5,16.4836,5,0.00166007  
"28-JUN-2022",44373.5,84,16.4836,5,0.0640251  
"28-JUN-2022",44373.5,81.5,16.8274,5,-1.E+34  
"28-JUN-2022",44373.5,82,16.8274,5,-1.E+34  
"28-JUN-2022",44373.5,82.5,16.8274,5,-1.E+34  
"28-JUN-2022",44373.5,83,16.8274,5,0.136856  
"28-JUN-2022",44373.5,83.5,16.8274,5,0.123125  
"28-JUN-2022",44373.5,84,16.8274,5,0.167371  
